"Title","First author","Last author","Abstract","Journal","Language","Year","Month","First Author Country","Last Author Country","DOI","DOI URL","DOI MA","Country study","Location ","Keywords","Keywords MA"
"Plant mediated effects of soil invertebrates and summer drought on above-ground multitrophic interactions.","Scott N. Johnson","Susan E. Hartley"," 1. We conducted a large‐scale field study to determine how the interactive effects of earthworms (Aporrectodea caliginosa) and summer drought affected plant communities containing barley (Hordeum vulgare), shepherd’s purse (Capsella bursa‐pastoris) and common groundsel (Senecio vulgaris), and how such effects then influenced populations of the aphid Rhopalosiphum padi and its parasitoid, Aphidius ervi. 2. Total biomass of plant communities decreased by around 25% with summer drought, but was increased by the presence of earthworms by over 11%. The effects of drought and earthworms on H. vulgare differed in monocultures and mixed plant communities. In monocultures, earthworms had the biggest impact, increasing plant biomass, but drought had the biggest effect in multi‐species communities, causing a decrease in biomass. 3. Drought had an extremely negative impact on S. vulgaris shoot and root biomass, but this was ameliorated in the roots when earthworms were present. Capsella bursa‐pastoris was not significantly affected by drought or earthworms. Drought caused a significant increase in shoot nitrogen concentrations in all plants, including H. vulgare (from 19.2 to 23.8 mg g−1). 4. In total, 35 234 aphids were recorded, of which 3936 were parasitized. Drought conditions reduced aphid abundance by over 50%. The interaction was moderated by earthworms, which caused further declines in R. padi populations under drought conditions, most notably in monocultures. 5. The plant‐mediated effects of drought and earthworms (negative and positive, respectively) on R. padi had cascading effects on the parasitoid, Aphidius ervi, which declined in abundance with reduced numbers of R. padi. In addition, drought had a negative impact on A. ervi abundance beyond its impacts on aphid density, suggesting reduced prey quality as well as quantity. 6.;;Synthesis. This study demonstrated the effect of predicted climate change (i.e. reduced summer rainfall) on plant‐mediated interactions between earthworms and above‐ground multitrophic groups. These effects were seen to differ between monocultures and multi‐species plant communities, suggesting that changes in above‐ground–below‐ground linkages in response to drought may influence plant communities in the future.","JOURNAL OF ECOLOGY ","en",2011,"Jan","Australia","England","10.1111/j.1365-2745.20101748.x","https://doi.org/10.1111/j.1365-2745.2010.01748.x","10.1111/1365-2435.12969","UK","Scottish Crop Research Institute","above-ground–below-ground;aphids;Capsella bursa-pastoris;climate change;decomposers;Hordeum vulgare;parasitoids;plant–herbivore interactions;Senecio vulgaris  "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Plant mediated effects of earthworms on aphid dynamics.","K. Nawzad","Nawzad Kadir","The individual and combined effects of the endogeic and epigeic groups of earthworms on the growth of Chinese cabbage (Brassica rapa), and on the subsequent growth and development of the generalist sap-sucking herbivore Myzus persicae were determined in separate pot experiments. Many previous studies have investigated the relationship between soil biodiversity and aboveground plants, but few researches have considered the indirect interaction between soil biota and above-ground aphids. In this study the individual effects of Aporrectodea rosea and Allolobophora chlorotica and the combined effects of A. rosea and A. chlorotica, Aporrectodea caliginosa and Satchellius mammalis, A. chlorotica and S. mammalis, and A. rosea, A. caliginosa, Lumbricus rubellus and S. mammalis on plant morphology and physiology and aphid development (nymphs day-1, fecundity and number of adults) were investigated. Plant growth was affected by the presence of A. rosea which caused increases in plant biomass, height of plant, leaf surface area and specific leaf area (SLA). Mean number of leaves per plant was unaffected by worm density. In contrast, increasing density of A. chlorotica had no effect on any aspect of plant performance. The combined effect of A. rosea and A. chlorotica resulted in a similar increase in plant biomass to A. rosea alone. While the combined effects of A. caliginosa and Satchellius mammalis, A. chlorotica and S. mammalis and A. rosea, A. caliginosa, L. rubellus and S. mammalis caused increases in all plant parameters except leaf number. Additionally, the individual effect of A. rosea and the combined effects of A. caliginosa and S. mammalis, A. chlorotica & S. mammalis and A. rosea and A. caliginosa, L. rubellus and S. mammalis resulted in increased in leaf nitrogen concentration. Aphid development was also affected by the presence of earthworms. The nymphs day-1, fecundity and numbers of adults were significantly increased with increases in earthworm densities. The interaction between all groups of earthworms and their influence on aphid growth showed that the combined effect of two different groups was greater than the individual groups. Proteomic techniques were used to compare protein patterns in the plants. The combined effects of A. caliginosa and S. mammalis, A. chlorotica and S. mammalis, A. rosea, A. caliginosa, L. rubellus and S. mammalis earthworms on plant resulted in differences in number and kind of protein between plant treated with earthworms and the control, but no significant difference in proteins volume. Effects of earthworms on plant growth and aphid development are shown to be modified by increasing density and interactions between different species and functional groups of earthworms.","PhD thesis","en",2014,"N/A","Irak","Irak","10.3410/f.1030773.361491","https://dx.doi.org/10.24382/4552","10.1111/1365-2435.12969","England","Tavistock, Devon","Aphids   Brassica   Nitrogen   Protein   Earthworms"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Induced responses to herbivory. ","Richard Karban","Ian T. Baldwin","Plants face a daunting array of creatures that eat them, bore into them, and otherwise use virtually every plant part for food, shelter, or both. But although plants cannot flee from their attackers, they are far from defenseless. In addition to adaptations like thorns, which may be produced in response to attack, plants actively alter their chemistry and physiology in response to damage. For instance, young potato plant leaves being eaten by potato beetles respond by producing chemicals that inhibit beetle digestive enzymes.  Over the past fifteen years, research on these induced responses to herbivory has flourished, and here Richard Karban and Ian T. Baldwin present the first comprehensive evaluation and synthesis of this rapidly developing field. They provide state-of-the-discipline reviews and highlight areas where new research will be most productive. Their comprehensive overview will be welcomed by a wide variety of theoretical and applied researchers in ecology, evolutionary biology, plant biology, entomology, and agriculture.","University of Chicago Press.","en",1997,"Oct","USA","USA","10.1002/(sici)1096-9063(1998100)54:23.co;2-2","https://press.uchicago.edu/ucp/books/book/chicago/I/bo3644508.html ","10.1111/1365-2435.12969","Various (review)","Various","Botany;Ecology;Evolutionary Biology"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Herbivore diet breadth and host plant defense mediate the tri-trophic effects of plant toxins on multiple coccinellid predators.","Angelos Katsanis","Kailen A. Mooney","Host plant defenses are known to cascade up food chains to influence herbivores and their natural enemies, but how herbivore and predator traits and identity mediate such tri-trophic dynamics is largely unknown. We assessed the influence of plant defense on aphid and coccinellid performance in laboratory trials with low-vs. high-glucosinolate varieties of Brassica napus, a dietary specialist (Brevicoryne brassicae) and generalist (Myzus persicae) aphid, and five species of aphidophagous coccinellids. The performance of the specialist and generalist aphids was similar and unaffected by variation in plant defense. Aphid glucosinolate concentration and resistance to predators differed by aphid species and host plant defense, and these effects acted independently. With respect to aphid species, the dietary generalist aphid (vs. specialist) had 14% lower glucosinolate concentration and coccinellid predators ate three-fold more aphids. With respect to host plant variety, the high-glucosinolate plants (vs. low) increased aphid glucosinolate concentration by 21%, but had relatively weak effects on predation by coccinellids and these effects varied among coccinellid species. In turn, coccinellid performance was influenced by the interactive effects of plant defense and aphid species, as the cascading, indirect effect of plant defense was greater when feeding upon the specialist than generalist aphid. When feeding upon specialist aphids, low-(vs. high-) glucosinolate plants increased coccinellid mass gain by 78% and accelerated development by 14%. In contrast, when feeding upon generalist aphids, low-(vs. high-) glucosinolate plants increased coccinellid mass gain by only 11% and had no detectable effect on development time. These interactive effects of plant defense and aphid diet breadth on predator performance also varied among coccinellid species; the indirect negative effects of plant defenses on predator performance was consistent among the five predators when transmitted via the dietary specialist aphid, but these effects varied substantially among predators-in both the magnitude and directionwhen transmitted via the dietary generalist aphid. Accordingly, the cascading effect of plant defense on predators was stronger in magnitude and more consistent among predator taxa when transmitted by the specialist than generalist herbivore. Overall, these findings support a central role of herbivore diet breadth in mediating both the strength and contingency of tri-trophic interactions.","PLOS ONE ","en",2016,"May","USA","USA","10.1371/journal.pone155716","https://doi.org/10.1371/journal.pone.0155716","10.1111/1365-2435.12969","N/A ","N/A","Keywords+: INSECT HERBIVORES;BREVICORYNE-BRASSICAE;IRIDOID GLYCOSIDES;MYZUS-PERSICAE;HIGH-MORTALITY;SLOW-GROWTH;BEHAVIOR;SPECIFICITY;EVOLUTION;ECOLOGY"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Earthworms, collembola and residue management change wheat (Triticum aestivum) and herbivore pest performance (Aphidina: Rhophalosiphum padi).","Xin Ke","Stefan Scheu","Management practices of arable systems determine the distribution of soil organic matter thereby changing decomposer animal activity and their impact on nutrient mineralization, plant growth and plant–herbivore interactions. Decomposer-mediated changes in plant growth and insect pest performance were investigated in wheat–aphid model systems in the greenhouse. Three types of litter distribution were established: litter patch at the soil surface (simulating mulching), litter patch deeper in soil (simulating ploughing) and litter homogeneously mixed into soil (simulating disk cultivation). The litter was labelled with 15N to follow the mineralization and uptake of nutrients by the plants. Earthworms (Aporrectodea caliginosa) and Collembola (Protaphorura armata) were included as representatives of major functional groups of decomposers. Wheat (Triticum aestivum) was planted and aphids (Rhophalosiphum padi) were introduced to leaves as one of the most important pests. Earthworms, Collembola and litter distribution affected plant growth, N acquisition and aphid development in an interactive way. Earthworms and Collembola increased biomass of seeds, shoots and roots of wheat. Increased plant growth by earthworms and Collembola was mainly due to increased transfer of N from soil (rather than litter) into plants. Despite increasing plant growth, earthworms reduced aphid reproduction. Aphid reproduction was not correlated closely with plant N concentrations, but rather with the concentration of litter N in wheat. Unexpectedly, both Collembola and earthworms predominantly affected the mobilization of N from soil organic matter, and by altering the distribution of litter earthworms reduced infestation of crops by aphids via reducing plant capture of litter N, in particular if the litter was concentrated deeper in soil. The results suggest that management practices stimulating a continuous moderate increase in nutrient mobilization from soil organic matter rather than nutrient flushes from decomposing fresh organic matter result in maximum plant growth with minimum plant pest infestation.","Oecologia","en",2008,"Jul","China","Germany","10.1007/s00442-008-1106-y","http://dx.doi.org/10.1007/s00442-008-1106-y","10.1111/1365-2435.12969","Germany","Darmstadt","Arable system;Heterogeneous rhizosphere;Detritivore;Litter decomposition;Nitrogen-15"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Myzus persicae (green peach aphid) feeding on Arabidopsis induces the formation of a deterrent indole glucosinolate.","Jae Hak Kim","Georg Jander","Cruciferous plants produce a wide variety of glucosinolates as a protection against herbivores and pathogens. However, very little is known about the importance of individual glucosinolates in plant defense and the regulation of their production in response to herbivory. When Myzus persicae (green peach aphid) feeds on Arabidopsis aliphatic glucosinolates pass through the aphid gut intact, but indole glucosinolates are mostly degraded. Although aphid feeding causes an overall decrease in Arabidopsis glucosinolate content, the production of 4‐methoxyindol‐3‐ylmethylglucosinolate is induced. This altered glucosinolate profile is not a systemic plant response, but is limited to the area in which aphids are feeding. Aphid feeding on detached leaves causes a similar change in the glucosinolate profile, demonstrating that glucosinolate transport is not required for the observed changes. Salicylate‐mediated signaling has been implicated in other plant responses to aphid feeding. However, analysis of eds5, pad4, npr1 and NahG transgenic Arabidopsis, which are compromised in this pathway, demonstrated that aphid‐induced changes in the indole glucosinolate profile were unaffected. The addition of purified indol‐3‐ylmethylglucosinolate to the petioles of cyp79B2 cyp79B3 mutant leaves, which do not produce indole glucosinolates, showed that this glucosinolate serves as a precursor for the aphid‐induced synthesis of 4‐methoxyindol‐3‐ylmethylglucosinolate. In artificial diets, 4‐methoxyindol‐3‐ylmethylglucosinolate is a significantly greater aphid deterrent in the absence of myrosinase than its metabolic precursor indol‐3‐ylmethylglucosinolate. Together, these results demonstrate that, in response to aphid feeding, Arabidopsis plants convert one indole glucosinolate to another that provides a greater defensive benefit.","PLANT JOURNAL ","en",2007,"Mar","South Korea ","USA","10.1111/j.1365-313x.20063019.x","https://doi.org/10.1111/j.1365-313x.2006.03019.x ","10.1111/1365-2435.12969","USA","USDA Plant Soil and Nutrition Laboratory, Ithaca, NY","Arabidopsis;indole glucosinolate;Myzus persicae;aphid;defense "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Meta-analysis of sources of variation in fitness costs of plant antiherbivore defenses.","Julia Koricheva","Julia Koricheva","Plant defense theories predict that allocation to antiherbivore defenses should impose a cost on plants, manifested as a reduction in growth and reproduction. However, the empirical evidence for the existence of such trade-offs is conflicting, suggesting that significant fitness costs of defense arise in some circumstances but not in others. A meta-analysis of 70 studies assessing the relationship between measures of plant defense and growth or reproduction has been conducted to examine the relative importance of several potential sources of variation in the fitness costs of defense. The magnitude of fitness costs varied depending on whether they were measured at the level of phenotype or genotype. The mean magnitude of among-genotype correlations (AGCs) between defense and fitness measures (r = -0.30) was higher than that of among-phenotype correlations (APCs; r = -0.15). Moreover, AGCs tended to be more negative when defense was assessed as the inverse of herbivore densities or damage rather than in terms of single specific chemical or structural traits. The magnitude of APCs was greatly influenced by environmental variation phenotypic costs were lowest under controlled experimental conditions and highest in studies that minimized genetic variation among plants. In addition, the magnitude and sign of APCs varied depending on nutrient availability and the type of defensive compound. APCs were negative at high levels of nutrient availability and for defenses associated with alkaloids and phenolics but tended to be positive at low levels of nutrient availability and for defenses associated with terpenoids. In contrast. the magnitude of fitness costs was not significantly affected by the presence of herbivores. type of plant, type of defense (constitutive, mechanical, or induced). concentrations of defensive compounds. or measure of plant fitness. The above patterns of variation in the magnitude of correlations between defense and fitness measures are inconsistent with the notion that fitness costs are incurred through diversion of common limited resources from growth and reproduction to defense (allocation costs). Instead, the prevalence of significant negative correlations under uncontrolled environmental conditions and their persistence in the presence of herbivores both imply that fitness costs of defense may often arise through interactions between plants and their abiotic and biotic environment (competitors, pollinators, different types of herbivores, their natural enemies, and various types of abiotic stresses). Because the above aspects have usually been excluded in studies aiming at detecting internal allocation trade-offs, the failure to detect costs in some cases may be a consequence of the experimental design. Future studies should examine the relative importance of opportunity and ecological types of costs by manipulating various aspects of plant environment.","ECOLOGY ","en",2002,"Jan","England ","England","10.2307/2680130","http://dx.doi.org/10.2307/2680130","10.1111/1365-2435.12969","Various (meta-analysis)","Various","allocation costs;antiherbivore defense;ecological costs;meta-analysis;opportunity cost;strade-off "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of mycorrhizal fungi on insect herbivores: A meta-analysis.","Julia Koricheva","Tara Jones","Mycorrhizal status of the host plant is often ignored in studies on plant–herbivore interactions, but mycorrhizal colonization is known to induce many morphological, physiological, and biochemical changes in host plants, which in turn may alter plant quality as a host for insect herbivores. Both positive and negative effects of mycorrhizal colonization of the host plant on performance and density of insect herbivores have been reported in previous studies. We have conducted a meta‐analysis of 34 published and unpublished studies on this topic in order to find out the sources of variation in mycorrhizae effects on insect herbivores. Effects of mycorrhizae on chewing insects depended upon the parameter measured and the degree of herbivore feeding specialization. Density and consumption of chewing insects were higher on mycorrhizal plants, but this did not lead to greater plant damage, presumably because herbivore survival tended to be lower on mycorrhizal plants. Mono‐ and oligophagous chewers benefited from mycorrhizal colonization of their host plants, whereas performance of polyphagous chewers was reduced on mycorrhizal plants. Among sucking insects, phloem feeders benefited from mycorrhizal infection, but performance of mesophyll feeders was lower on mycorrhizal plants. The type of mycorrhiza was not important for chewing insects, but performance of sucking insects was increased more by arbuscular mycorrhizal fungi (AM) than by ectomycorrhizae (ECM). Among AM inoculation studies, the most commonly used fungal species,Glomus intraradices, tended to have a negative effect on chewer performance, whereas all other fungal species tended to have a positive effect. There was no significant difference in results between studies using inoculation and fungicides, field and laboratory studies, and published and unpublished studies. Mycorrhizal status of the host plant thus influences insect herbivore performance, but the magnitude and direction of the effect depend upon the feeding mode and diet breadth of the insect and the identity of fungi.","ECOLOGY ","en",2009,"Aug","England","England","10.1890/08-1555.1","http://dx.doi.org/10.1890/08-1555.1","10.1111/1365-2435.12969","Various (meta-analysis)","Various","arbuscular mycorrhizae;ectomycorrhizae;feeding guilds;insect herbivores;meta-analysis;multitrophic interactions "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Handbook of meta-analysis in ecology and evolution.","Julia Koricheva","K. Mengersen","Meta-analysis is a powerful statistical methodology for synthesizing research evidence across independent studies. This is the first comprehensive handbook of meta-analysis written specifically for ecologists and evolutionary biologists, and it provides an invaluable introduction for beginners as well as an up-to-date guide for experienced meta-analysts. The chapters walk readers through every step of meta-analysis, from problem formulation to the presentation of the results. The book identifies both the advantages of using meta-analysis for research synthesis and the potential pitfalls and limitations of meta-analysis (including when it should not be used). Different approaches to carrying out a meta-analysis are described, and include moment and least-square, maximum likelihood, and Bayesian approaches, all illustrated using worked examples based on real biological datasets. The book is tailored to the biological sciences, and will provide an invaluable text for practitioners from graduate students and senior scientists to policymakers in conservation and environmental management.","Princeton University Press","en",2013,"Apr","England","Australia","10.23943/princeton/978069113728501001","9780691137285 (ISBN)","10.1111/1365-2435.12969","N/A","N/A","N/A"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of residue decomposition on productivity and soil fertility in rice–wheat rotation.","Yadvinder-Singh","C. S. Bueno","Rice (Oryza sativa L.)–wheat (Triticum aestivum L.) farmers in India burn or remove residues to facilitate seedbed preparation. Incorporation of residues before planting of the next crop generally decreases yields due to N immobilization. Since a window of about 40 d is available between rice harvest and wheat planting, the effect of time of incorporation on rice residue decomposition and N mineralization–immobilization was studied in 1992–1993. The mass loss of residue was 25% for a 10‐d, 35% for a 20‐d, and 51% for a 40‐d decomposition period before wheat planting. Nitrogen release from residue ranged from 6 to 9 kg ha−1 during the wheat season. The immobilization of urea N decreased when residue was allowed to decompose for 10‐d or longer. Based on these studies, a long‐term (1993–2000) experiment was conducted on a sandy loam soil to examine the effect of time of residue incorporation before sowing wheat when compared with burning or removal of residue on yields, N‐use efficiency, and soil fertility. The effect of wheat residue incorporation with green manure (GM, Sesbania cannabina L.) on subsequent rice yields was also determined. Residue incorporation for 10 to 40 d had no effect on wheat yields. Rice yields increased (0.18–0.39 Mg ha−1) when wheat residue was incorporated with GM. Starter N applied at residue incorporation did not influence wheat yields but decreased N recovery efficiency. Physiological efficiency was higher when rice straw was incorporated in wheat and when wheat straw plus GM were incorporated in rice than when rice straw was incorporated for 10 d or when the straw was burned. The long‐term application of rice residue increased C accumulation in soil.","SOIL SCIENCE SOCIETY OF AMERICA JOURNAL ","en",2004,"May","India","Philippines","10.2136/sssaj2004.8540","http://dx.doi.org/10.2136/sssaj2004.8540","10.1111/1365-2435.12969","India ","research farm of the Punjab Agricultural University, Ludhiana","Keywords +: BARLEY STRAW DECOMPOSITION;CROP RESIDUE;NITROGEN DYNAMICS;MANAGEMENT-PRACTICES;IMMOBILIZATION;QUALITY;TILLAGE;CARBON;YIELDS;CORN"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of an endogeic and an anecic earthworm on the competition between four annual plants and their relative fecundity.","Kam-Rigne Laossi","Sébastien Barot","Competition between plants for essential resources determines the distribution of biomasses between species as well as the composition of plant communities through effects on species reproductive potentials. Soil organisms influence plant competitive ability and access to resources: thus they should modify plant community composition. The effects of an endogeic (Aporrectodea caliginosa) and an anecic (Lumbricus terrestris) earthworm species on the competition between grass (Poa annual, two forbs (Veronica persica and Cerastium glomeratum) and legume (Trifolium dubium) were investigated in a greenhouse experiment. We established two types of plant communities: monocultures and polycultures of the four species. L terrestris increased the biomass of P. annua and V. persica (in monocultures as well as in polycultures). However, the presence of L terrestris allowed the grass to produce the highest biomass in polycultures suggesting that this earthworm species promoted the growth of P. annua against the other plant species. In monocultures as well as in polycultures, the presence of L terrestris to increased the number of seeds of T dubium and the total seed mass of V. persica. These results suggest that L terrestris enhanced the short term competitive ability of P. annua by promoting its growth. The increased number of seeds of T dubium in the presence of L terrestris suggests that this earthworm species could enhance the long-term competitive ability of this legume and may increase its number of individuals after several generations. (C) 2009 Elsevier Ltd. All rights reserved.","SOIL BIOLOGY & BIOCHEMISTRY ","en",2009,"Aug","Ivory Coast","France","10.1016/j.soilbio.2009509","https://doi.org/10.1016/j.soilbio.2009.05.009","10.1111/1365-2435.12969","France","ecology station of the Ecole Normale Supérieure at Foljuif","Aboveground-belowground interactions;Earthworms;Plant competition;Plant fitness;Plant community "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Life-history constraints in grassland plant species: A growth-defence trade-off is the norm.","Eric M. Lind","Peter D. Wragg","Plant growth can be limited by resource acquisition and defence against consumers, leading to contrasting trade‐off possibilities. The competition‐defence hypothesis posits a trade‐off between competitive ability and defence against enemies (e.g. herbivores and pathogens). The growth‐defence hypothesis suggests that strong competitors for nutrients are also defended against enemies, at a cost to growth rate. We tested these hypotheses using observations of 706 plant populations of over 500 species before and following identical fertilisation and fencing treatments at 39 grassland sites worldwide. Strong positive covariance in species responses to both treatments provided support for a growth‐defence trade‐off: populations that increased with the removal of nutrient limitation (poor competitors) also increased following removal of consumers. This result held globally across 4 years within plant life‐history groups and within the majority of individual sites. Thus, a growth‐defence trade‐off appears to be the norm, and mechanisms maintaining grassland biodiversity may operate within this constraint.","ECOLOGY LETTERS ","en",2013,"Apr","USA","USA","10.1111/ele.12078","http://dx.doi.org/10.1111/ele.12078","10.1111/1365-2435.12969","CH = Switzerland; CN = China; DE = Germany; TZ = Tanzania; ZA = South Africa. ","39 NutNet sites implementing the nutrient × fence experiment","Coexistence;competition-defence hypothesis;life history;mammalian herbivory;Nutrient Network (NutNet);resource limitation;tolerance;top-down bottom-up;trade-offs "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Decomposers and root feeders interactively affect plant defence in Sinapis alba.","Maité Lohmann","Caroline Müller","Aboveground herbivory is well known to change plant growth and defence. In contrast, effects of soil organisms, acting alone or in concert, on allocation patterns are less well understood. We investigated separate and combined effects of the endogeic earthworm species Aporrectodea caliginosa and the root feeding nematode species Pratylenchus penetrans and Meloidogyne incognita on plant responses including growth and defence metabolite concentrations in leaves of white mustard, Sinapis alba. Soil biota had a strong impact on plant traits, with the intensity varying due to species combinations. Nematode infestation reduced shoot biomass and nitrogen concentration but only in the absence of earthworms. Earthworms likely counteracted the negative effects of nematodes. Infestation with the migratory lesion-nematode P. penetrans combined with earthworms led to increased root length. Earthworm biomass increased in the presence of this species, indicating that these nematodes increased the food resources of earthworms-presumably dead and decaying roots. Nitrogen-based defence compounds, i.e. glucosinolates, did not correlate with nitrogen levels. In the presence of earthworms, concentrations of aromatic glucosinolates in leaves were significantly increased. In contrast, infection with P. penetrans strongly decreased concentrations of glucosinolates (up to 81%). Infestation with the sedentary nematode M. incognita induced aromatic glucosinolates by more than 50% but only when earthworms were also present. Myrosinase activities, glucosinolate-hydrolysing enzymes, were unaffected by nematodes but reduced in the presence of earthworms. Our results document that root-feeding nematodes elicit systemic plant responses in defence metabolites, with the responses varying drastically with nematode species of different functional groups. Furthermore, systemic plant responses are also altered by decomposer animals, such as earthworms, challenging the assumption that induction of plant responses including defence traits is restricted to herbivores. Soil animals even interact and modulate the individual effects on plant growth and plant defence, thereby likely also influencing shoot herbivore attack.","OECOLOGIA ","en",2009,"Mar","Germany","Germany","10.1007/s00442-009-1306-0","http://dx.doi.org/10.1007/s00442-009-1306-0","10.1111/1365-2435.12969","Germany","Kiepenkerl, Norken,","Multitrophic interactions;Brassicaceae;Glucosinolate;Myrosinase;Induction "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"How earthworm activities affect banana plant response to nematodes parasitism.","G. Loranger-Merciris","H. Ozier-Lafontaine","The burrowing nematode Radopholus similis and the lesion nematodes Pratylenchus spp. are considered as major constraints to banana cultivation worldwide. As an alternative to the use of chemical pesticides in commercial banana plantations, the possible role of the earthworm Pontoscolex corethrurus was studied regarding the reducing harmfulness of the main plant-feeding nematodes of banana. The interactions among banana plants, plant-feeding nematodes and earthworms have been tested in a controlled experiment combining treatments including or not earthworms and nematodes, over a complete vegetative banana development cycle. The aim of the work was to evaluate how earthworm activity can affect the pathogenicity of the three main plant-feeding nematodes associated with dessert banana (Musa spp. AAA group, cv. Cavendish) in Guadeloupe (French West Indies), R. similis, Pratylenchus coffeae and Helicotylenchus multicinctus.  Results showed that damages caused by plant-feeding nematodes were lowered in the presence of the earthworm P. corethrurus; the population of plant-feeding nematodes did not decrease whereas root damage induced by nematodes was significantly reduced (50% reduction of root necrosis in the presence of earthworms). Moreover, in the presence of P. corethrurus, we observed a change of soil porosity. On the one hand, the burrowing activity of earthworms destroyed most of the initial structural porosity (mesobiotic pores, 3-300 mu m) and on the other hand, they increased the volume of the finest structural pores diameter class (microbiotic pores, 0.3-3 mu m). P. corethrurus also stimulated phosphorus mineralization.  Soil bioturbation carried out by P. corethrurus could have enhanced the efficiency of microbial community that is involved in phosphorus bioavailability. This observation was corroborated by a higher phosphorus availability in earthworm casts (1386 +/- 38 mg 13 kg(-1) of dry matter in cast versus 778 +/- 61 mg P kg(-1) of dry matter in the soil compartment not influenced by earthworm activity), and a better plant phosphorus nutrition in the presence of earthworms. Phosphorus uptake resulted in a better plant nutrition and a better tolerance to plant-feeding nematodes. Besides, the reduction of the mesobiotic porosity by bioturbation could also have disturbed the nematodes activities during their soil phase and contributed to the reduction of their damage.","APPLIED SOIL ECOLOGY ","en",2012,"Jan","France","France ","10.1016/j.apsoil.2011.1003","https://doi.org/10.1016/j.apsoil.2011.10.003","10.1111/1365-2435.12969","Guadeloupe, French West Indies","greenhouse at the INRA research station of Duclos, Petit-Bourg","Phosphorus uptake;Pontoscolex corethrurus;Radopholus similis;Pratylenchus coffeae;Helicotylenchus multicinctus;Pore size distribution "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Induced resistance for plant defense: A sustainable approach to crop protection.","Gary Lyon","Dale Walters","This chapter contains Section titled:; Introduction; Strategies to Increase Efficacy and Durability in the Field; What Research Is Required to Make Induced Resistance Work in Practice?; Can We Breed Plants with Enhanced Responsiveness to Inducers?; The Potential for GM Plants Containing Sar-Related Genes; Political, Economic and Legislation Issues; Conclusion; Acknowledgements; References (in section : « Summary »)","Book","en",2007,"Feb","UK","UK","10.1002/9780470995983.ch13","http://dx.doi.org/10.1002/9780470995983.ch13","10.1111/1365-2435.12969","N/A ","N/A ","induced resistance;crop protection;genetically modified (GM) plants;benzothiadiazoles (BTHs);political;economic and legislation issues  "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"The continuum of plant responses to herbivory: The influence of plant association, nutrient availability, and timing.","Joyce Maschinski","Thomas G. Whitham","In a single population of Ipomopsis arizonica (Polemoniaceae), we show a continuum of compensatory responses to vertebrate herbivory. We demonstrate experimentally that the degree of herbivore impact depends on plant association, nutrient availability, and timing of grazing. From 1985 to 1987, the most common response to vertebrate herbivory was equal compensation, whereby grazed plants set numbers of fruits and seeds equal to controls within the same growing season. However, we also observed cases of significant overcompensation and undercompensation. In 1985 and 1987, overcompensation occurred in vertebrate-grazed plants that were supplemented with nutrients and growing free of competition. These plants produced 33% to 120% more fruit than control, ungrazed plants. Cases of undercompensation occurred in groups where I. arizonica grew in association with grasses or where nutrients were not supplemented. Grazed and clipped plants in these groups produced from 28% to 82% as many fruits as did ungrazed controls. Our studies indicate that the compensatory response of plants to grazing is probabilistic when three external factors are considered. The probability of compensation for herbivory decreases as competition with other plants increases, as nutrient levels decrease, and as the timing of herbivory comes later in the growing season.","AMERICAN NATURALIST ","en",1989,"Jul","USA","USA","10.1086/284962","http://dx.doi.org/10.1086/284962","10.1111/1365-2435.12969","N/A","N/A ","N/A"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
